Ticker,Company,Country,Sector,RawTicker,Exchange,ISIN,WeightPct,SourceFund,SourceURL,SourceAsOf,MappingConfidence
0136.HK,CHINA RUYI HOLDINGS LTD,China,Kommunikation,136,Hong Kong Exchanges And Clearing Ltd,,0.01579,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
1020.SR,BANK ALJAZIRA,Saudi-Arabien,Financials,1020,Saudi Stock Exchange,,0.01576,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
SBICARD.NS,SBI CARDS & PAYMENT SERVICES LTD,Indien,Financials,SBICARD,National Stock Exchange Of India,,0.01567,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
AC.PS,AYALA CORP,Philippinen,Industrie,AC,Philippine Stock Exchange Inc.,,0.01559,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
0390.HK,CHINA RAILWAY GROUP LTD H,China,Industrie,390,Hong Kong Exchanges And Clearing Ltd,,0.01557,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
TTB.R.BK,TMBTHANACHART BANK NON-VOTING DR P,Thailand,Financials,TTB.R,Stock Exchange Of Thailand,,0.01548,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
180640.KS,HANJIN KAL,Korea,Zyklische Konsumgüter,180640,Korea Exchange (Stock Market),,0.01541,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
3360.HK,FAR EAST HORIZON LTD,China,Financials,3360,Hong Kong Exchanges And Clearing Ltd,,0.0154,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
QL.KL,QL RESOURCES,Malaysia,Nichtzyklische Konsumgüter,QL,Bursa Malaysia,,0.01539,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
2026.HK,PONY AI INC,China,IT,2026,Hong Kong Exchanges And Clearing Ltd,,0.01537,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
3618.HK,CHONGQING RURAL COMMERCIAL BANK LT,China,Financials,3618,Hong Kong Exchanges And Clearing Ltd,,0.01535,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
AXIATA.KL,AXIATA GROUP,Malaysia,Kommunikation,AXIATA,Bursa Malaysia,,0.01531,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
JUBLFOOD.NS,JUBILANT FOODWORKS LTD,Indien,Zyklische Konsumgüter,JUBLFOOD,National Stock Exchange Of India,,0.01523,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
